video,duration
22760,233000
22761,221000
22762,3432000
22763,296000
22764,200000
22765,189000
22766,235000
22767,403000
22768,335000
22769,181000
22770,208000
22771,1008000
22772,244000
22773,222000
22774,298000
22775,656000
22776,600000
22777,198000
22778,331000
22779,182000
22780,244000
22781,813000
22782,316000
22783,278000
22784,344000
22785,566000
22786,339000
22787,201000
22788,216000
22789,759000
22790,1836000
22791,714000
22792,1469000
22793,214000
22794,577000
22795,764000
22796,296000
22797,233000
22798,257000
22799,214000
22800,215000
22801,378000
22802,737000
22803,250000
22804,487000
22805,180000
22806,671000
22807,532000
22808,243000
22809,187000
22810,399000
22811,192000
22812,417000
22813,505000
22814,739000
22815,647000
22816,308000
22817,2266000
22818,271000
22819,338000
22820,248000
22821,493000
22822,186000
22823,1524000
22824,518000
22825,344000
22826,597000
22827,277000
22828,229000
22829,319000
22830,287000
22831,633000
22832,1036000
22833,266000
22834,209000
22835,497000
22836,241000
22837,1945000
22838,2504000
22839,262000
22840,307000
22841,490000
22842,377000
22843,435000
22844,283000
22845,360000
22846,968000
22847,574000
22848,411000
22849,215000
22850,346000
22851,312000
22852,222000
22853,221000
22854,2700000
22855,219000
22856,202000
22857,315000
22858,288000
22859,258000
22860,203000
22861,1577000
22862,436000
22863,445000
22864,232000
22865,302000
22866,1222000
22867,272000
22868,257000
22869,419000
22870,286000
22871,555000
22872,233000
22873,463000
22874,918000
22875,680000
22876,180000
22877,236000
22878,183000
22879,287000
22880,219000
22881,255000
22882,245000
22883,238000
22884,236000
22885,242000
22886,234000
22887,246000
22888,240000
22889,400000
22890,915000
22891,264000
22892,515000
22893,475000
22894,185000
22895,267000
22896,291000
22897,233000
22898,381000
22899,239000
22900,217000
22901,1118000
22902,201000
22903,936000
22904,570000
22905,266000
22906,192000
22907,1063000
22908,271000
22909,467000
22910,187000
22911,397000
22912,239000
22913,511000
22914,768000
22915,269000
22916,217000
22917,2179000
22918,406000
22919,256000
22920,237000
22921,365000
22922,379000
22923,1102000
22924,377000
22925,668000
22926,366000
22927,398000
22928,475000
22929,209000
22930,192000
22931,270000
22932,256000
22933,549000
22934,323000
22935,250000
22936,254000
22937,600000
22938,268000
22939,277000
22940,2400000
22941,233000
22942,267000
22943,278000
22944,278000
22945,190000
22946,432000
22947,488000
22948,250000
22949,206000
22950,822000
22951,229000
22952,210000
22953,224000
22954,237000
22955,409000
22956,197000
22957,480000
22958,256000
22959,258000
22960,343000
22961,459000
22962,587000
22963,302000
22964,217000
22965,203000
22966,2708000
22967,888000
22968,219000
22969,272000
22970,276000
22971,577000
22972,199000
22973,192000
22974,628000
22975,365000
22976,222000
22977,188000
22978,283000
22979,325000
22980,745000
22981,198000
22982,567000
22983,422000
22984,210000
22985,232000
22986,294000
22987,525000
22988,2994000
22989,476000
22990,237000
22991,1531000
22992,469000
22993,478000
22994,579000
22995,267000
22996,272000
22997,241000
22998,201000
22999,200000
23000,519000
23001,195000
23002,692000
23003,209000
23004,224000
23005,784000
23006,292000
23007,413000
23008,280000
23009,508000
23010,268000
23011,210000
23012,329000
23013,334000
23014,180000
23015,380000
23016,394000
23017,303000
23018,419000
23019,251000
23020,471000
23021,540000
23022,262000
23023,200000
23024,462000
23025,299000
23026,182000
23027,256000
23028,355000
23029,2063000
23030,226000
23031,366000
23032,1929000
23033,235000
23034,523000
23035,695000
23036,356000
23037,204000
23038,249000
23039,197000
23040,1097000
23041,197000
23042,584000
23043,421000
23044,287000
23045,210000
23046,214000
23047,235000
23048,237000
23049,206000
23050,401000
23051,346000
23052,222000
23053,374000
23054,204000
23055,214000
23056,363000
23057,218000
23058,3086000
23059,216000
23060,193000
23061,655000
23062,205000
23063,220000
23064,308000
23065,214000
23066,640000
23067,257000
23068,230000
23069,947000
23070,285000
23071,311000
23072,581000
23073,502000
23074,419000
23075,193000
23076,375000
23077,239000
23078,1692000
23079,220000
23080,2448000
23081,269000
23082,524000
23083,427000
23084,219000
23085,188000
23086,220000
23087,302000
23088,2003000
23089,419000
23090,210000
23091,1503000
23092,347000
23093,286000
23094,1163000
23095,294000
23096,250000
23097,234000
23098,435000
23099,236000
23100,531000
23101,658000
23102,587000
23103,563000
23104,260000
23105,777000
23106,194000
23107,375000
23108,429000
23109,180000
23110,355000
23111,211000
23112,187000
23113,578000
23114,215000
23115,243000
23116,290000
23117,372000
23118,208000
23119,221000
23120,1146000
23121,2325000
23122,194000
23123,358000
23124,235000
23125,421000
23126,191000
23127,347000
23128,252000
23129,216000
23130,295000
23131,482000
23132,284000
23133,180000
23134,417000
23135,318000
23136,302000
23137,413000
23138,286000
23139,229000
23140,433000
23141,258000
23142,215000
23143,329000
23144,776000
23145,297000
23146,427000
23147,2423000
23148,230000
23149,274000
23150,791000
23151,1383000
23152,209000
23153,300000
23154,246000
23155,289000
23156,211000
23157,251000
23158,928000
23159,184000
23160,2573000
23161,180000
23162,204000
23163,308000
23164,196000
23165,310000
23166,659000
23167,199000
23168,323000
23169,213000
23170,189000
23171,236000
23172,372000
23173,333000
23174,273000
23175,263000
23176,537000
23177,206000
23178,197000
23179,508000
23180,360000
23181,240000
23182,452000
23183,239000
23184,305000
23185,296000
23186,204000
23187,383000
23188,1647000
23189,2115000
23190,356000
23191,188000
23192,535000
23193,227000
23194,521000
23195,434000
23196,431000
23197,240000
23198,719000
23199,223000
23200,244000
23201,407000
23202,601000
23203,227000
23204,204000
23205,261000
23206,212000
23207,630000
23208,1674000
23209,249000
23210,420000
23211,223000
23212,214000
23213,271000
23214,285000
23215,2701000
23216,193000
23217,211000
23218,304000
23219,592000
23220,180000
23221,364000
23222,456000
23223,237000
23224,640000
23225,351000
23226,2070000
23227,311000
23228,258000
23229,235000
23230,1205000
23231,232000
23232,220000
23233,2385000
23234,247000
23235,234000
23236,289000
23237,263000
23238,292000
23239,284000
23240,581000
23241,488000
23242,262000
23243,656000
23244,249000
23245,182000
23246,311000
23247,317000
23248,291000
23249,339000
23250,565000
23251,212000
23252,218000
23253,254000
23254,487000
23255,190000
23256,264000
23257,584000
23258,275000
23259,281000
23260,203000
23261,218000
23262,2994000
23263,180000
23264,439000
23265,230000
23266,363000
23267,926000
23268,250000
23269,383000
23270,673000
23271,246000
23272,548000
23273,202000
23274,329000
23275,271000
23276,349000
23277,235000
23278,313000
23279,294000
23280,1194000
23281,180000
23282,3290000
23283,1265000
23284,637000
23285,197000
23286,182000
23287,227000
23288,276000
23289,210000
23290,343000
23291,416000
23292,904000
23293,218000
23294,1436000
23295,300000
23296,324000
23297,430000
23298,450000
23299,606000
23300,295000
23301,208000
23302,199000
23303,721000
23304,220000
23305,183000
23306,360000
23307,523000
23308,463000
23309,234000
23310,1067000
23311,208000
23312,427000
23313,208000
23314,394000
23315,197000
23316,721000
23317,183000
23318,491000
23319,740000
23320,192000
23321,284000
23322,180000
23323,329000
23324,334000
23325,756000
23326,232000
23327,222000
23328,267000
23329,214000
23330,409000
23331,250000
23332,426000
23333,189000
23334,570000
23335,330000
23336,286000
23337,316000
23338,366000
23339,271000
23340,200000
23341,249000
23342,616000
23343,203000
23344,1072000
23345,493000
23346,186000
23347,238000
23348,317000
23349,352000
23350,229000
23351,234000
23352,288000
23353,230000
23354,399000
23355,230000
23356,2093000
23357,243000
23358,599000
23359,210000
23360,182000
23361,221000
23362,182000
23363,201000
23364,246000
23365,240000
23366,218000
23367,250000
23368,210000
23369,234000
23370,777000
23371,182000
23372,325000
23373,344000
23374,380000
23375,608000
23376,313000
23377,316000
23378,274000
23379,445000
23380,510000
23381,181000
23382,522000
23383,227000
23384,1895000
23385,352000
23386,1882000
23387,1497000
23388,244000
23389,240000
23390,333000
23391,463000
23392,191000
23393,473000
23394,246000
23395,1742000
23396,377000
23397,1748000
23398,182000
23399,637000
23400,359000
23401,202000
23402,1505000
23403,714000
23404,271000
23405,260000
23406,3532000
23407,959000
23408,188000
23409,201000
23410,247000
23411,460000
23412,259000
23413,256000
23414,255000
23415,310000
23416,202000
23417,394000
23418,597000
23419,239000
23420,286000
23421,247000
23422,269000
23423,303000
23424,273000
23425,194000
23426,372000
23427,930000
23428,289000
23429,1934000
23430,514000
23431,215000
23432,474000
23433,407000
23434,796000
23435,406000
23436,266000
23437,535000
23438,326000
23439,181000
23440,405000
23441,594000
23442,295000
23443,249000
23444,340000
23445,1199000
23446,1848000
23447,1181000
23448,219000
23449,181000
23450,540000
23451,1096000
23452,317000
23453,1019000
23454,387000
23455,952000
23456,324000
23457,518000
23458,364000
23459,327000
23460,221000
23461,223000
23462,489000
23463,790000
23464,1369000
23465,340000
23466,203000
23467,649000
23468,184000
23469,1275000
23470,274000
23471,635000
23472,343000
23473,185000
23474,681000
23475,188000
23476,1428000
23477,245000
23478,181000
23479,198000
23480,189000
23481,197000
23482,207000
23483,224000
23484,203000
23485,180000
23486,488000
23487,312000
23488,332000
23489,229000
23490,233000
23491,260000
23492,482000
23493,1028000
23494,215000
23495,252000
23496,781000
23497,378000
23498,244000
23499,239000
23500,223000
23501,462000
23502,358000
23503,376000
23504,1142000
23505,183000
23506,416000
23507,635000
23508,240000
23509,247000
23510,376000
23511,223000
23512,375000
23513,1404000
23514,183000
23515,255000
23516,217000
23517,192000
23518,1448000
23519,302000
23520,1738000
23521,691000
23522,198000
23523,245000
23524,405000
23525,317000
23526,371000
23527,202000
23528,278000
23529,396000
23530,1508000
23531,185000
23532,724000
23533,502000
23534,204000
23535,1526000
23536,424000
23537,182000
23538,211000
23539,832000
23540,486000
23541,360000
23542,386000
23543,326000
23544,187000
23545,210000
23546,424000
23547,291000
23548,734000
23549,264000
23550,714000
23551,1981000
23552,370000
23553,285000
23554,1170000
23555,298000
23556,352000
23557,286000
23558,3568000
23559,181000
23560,219000
23561,194000
23562,222000
23563,224000
23564,221000
23565,448000
23566,510000
23567,396000
23568,371000
23569,381000
23570,552000
23571,512000
23572,1280000
23573,2027000
23574,207000
23575,781000
23576,216000
23577,295000
23578,185000
23579,252000
23580,189000
23581,380000
23582,216000
23583,502000
23584,206000
23585,220000
23586,275000
23587,2719000
23588,254000
23589,314000
23590,568000
23591,249000
23592,253000
23593,367000
23594,325000
23595,825000
23596,181000
23597,248000
23598,431000
23599,210000
23600,232000
23601,598000
23602,924000
23603,1017000
23604,434000
23605,601000
23606,560000
23607,340000
23608,199000
23609,893000
23610,221000
23611,251000
23612,383000
23613,211000
23614,219000
23615,199000
23616,214000
23617,235000
23618,349000
23619,1492000
23620,696000
23621,191000
23622,243000
23623,201000
23624,404000
23625,378000
23626,271000
23627,1983000
23628,222000
23629,355000
23630,238000
23631,221000
23632,248000
23633,509000
23634,242000
23635,333000
23636,229000
23637,207000
23638,217000
23639,244000
23640,231000
23641,616000
23642,311000
23643,1638000
23644,214000
23645,350000
23646,211000
23647,720000
23648,252000
23649,336000
23650,198000
23651,338000
23652,1512000
23653,355000
23654,621000
23655,1754000
23656,360000
23657,1568000
23658,297000
23659,204000
23660,210000
23661,207000
23662,1116000
23663,211000
23664,242000
23665,306000
23666,192000
23667,255000
23668,282000
23669,793000
23670,260000
23671,1564000
23672,362000
23673,292000
23674,249000
23675,436000
23676,432000
23677,194000
23678,181000
23679,391000
23680,1631000
23681,899000
23682,204000
23683,248000
23684,376000
23685,261000
23686,280000
23687,309000
23688,344000
23689,219000
23690,201000
23691,227000
23692,1647000
23693,224000
23694,266000
23695,808000
23696,261000
23697,461000
23698,929000
23699,470000
23700,349000
23701,370000
23702,183000
23703,452000
23704,222000
23705,182000
23706,181000
23707,509000
23708,232000
23709,181000
23710,213000
23711,258000
23712,356000
23713,221000
23714,566000
23715,507000
23716,2023000
23717,222000
23718,244000
23719,302000
23720,191000
23721,289000
23722,220000
23723,221000
23724,344000
23725,746000
23726,351000
23727,382000
23728,184000
23729,275000
23730,1250000
23731,239000
23732,764000
23733,219000
23734,213000
23735,1939000
23736,222000
23737,451000
23738,236000
23739,279000
23740,345000
23741,231000
23742,197000
23743,322000
23744,241000
23745,793000
23746,895000
23747,222000
23748,198000
23749,360000
23750,210000
23751,201000
23752,538000
23753,692000
23754,197000
23755,1764000
23756,240000
23757,236000
23758,201000
23759,668000
23760,193000
23761,1388000
23762,331000
23763,197000
23764,275000
23765,201000
23766,324000
23767,205000
23768,211000
23769,263000
23770,270000
23771,184000
23772,209000
23773,354000
23774,427000
23775,297000
23776,251000
23777,494000
23778,201000
23779,406000
23780,202000
23781,609000
23782,211000
23783,257000
23784,202000
23785,193000
23786,252000
23787,465000
23788,216000
23789,1685000
23790,221000
23791,307000
23792,462000
23793,262000
23794,263000
23795,611000
23796,237000
23797,388000
23798,539000
23799,383000
23800,229000
23801,197000
23802,221000
23803,555000
23804,387000
23805,215000
23806,1311000
23807,399000
23808,203000
23809,718000
23810,847000
23811,264000
23812,286000
23813,211000
23814,329000
23815,901000
23816,1311000
23817,357000
23818,214000
23819,287000
23820,2959000
23821,189000
23822,552000
23823,217000
23824,547000
23825,185000
23826,237000
23827,386000
23828,1001000
23829,205000
23830,183000
23831,333000
23832,421000
23833,216000
23834,249000
23835,278000
23836,517000
23837,189000
23838,342000
23839,1835000
23840,209000
23841,319000
23842,196000
23843,308000
23844,180000
23845,1482000
23846,192000
23847,338000
23848,184000
23849,274000
23850,186000
23851,393000
23852,566000
23853,741000
23854,460000
23855,434000
23856,226000
23857,189000
23858,389000
23859,226000
23860,233000
23861,307000
23862,284000
23863,664000
23864,286000
23865,226000
23866,330000
23867,290000
23868,235000
23869,374000
23870,316000
23871,237000
23872,198000
23873,310000
23874,228000
23875,279000
23876,192000
23877,216000
23878,203000
23879,504000
23880,181000
23881,466000
23882,283000
23883,202000
23884,183000
23885,267000
23886,361000
23887,468000
23888,215000
23889,2714000
23890,2864000
23891,240000
23892,236000
23893,185000
23894,266000
23895,183000
23896,245000
23897,240000
23898,1129000
23899,199000
23900,446000
23901,188000
23902,189000
23903,903000
23904,369000
23905,412000
23906,385000
23907,1233000
23908,275000
23909,180000
23910,187000
23911,191000
23912,244000
23913,194000
23914,249000
23915,1111000
23916,196000
23917,279000
23918,187000
23919,882000
23920,532000
23921,237000
23922,318000
23923,252000
23924,260000
23925,216000
23926,538000
23927,236000
23928,183000
23929,270000
23930,598000
23931,418000
23932,518000
23933,271000
23934,256000
23935,565000
23936,3068000
23937,342000
23938,419000
23939,449000
23940,299000
23941,835000
23942,195000
23943,313000
23944,277000
23945,353000
23946,248000
23947,199000
23948,593000
23949,184000
23950,247000
23951,222000
23952,586000
23953,282000
23954,1659000
23955,438000
23956,526000
23957,373000
23958,272000
23959,352000
23960,334000
23961,251000
23962,1502000
23963,272000
23964,210000
23965,279000
23966,222000
23967,304000
23968,359000
23969,582000
23970,235000
23971,255000
23972,202000
23973,237000
23974,1270000
23975,598000
23976,208000
23977,236000
23978,215000
23979,203000
23980,376000
23981,1280000
23982,184000
23983,254000
23984,214000
23985,518000
23986,600000
23987,546000
23988,242000
23989,363000
23990,365000
23991,228000
23992,408000
23993,264000
23994,510000
23995,215000
23996,200000
23997,330000
23998,268000
23999,1210000
24000,229000
24001,2670000
24002,1959000
24003,201000
24004,561000
24005,390000
24006,271000
24007,216000
24008,1455000
24009,296000
24010,281000
24011,301000
24012,273000
24013,522000
24014,476000
24015,198000
24016,724000
24017,659000
24018,242000
24019,481000
24020,223000
24021,216000
24022,291000
24023,413000
24024,227000
24025,248000
24026,609000
24027,499000
24028,3073000
24029,378000
24030,221000
24031,217000
24032,281000
24033,1059000
24034,191000
24035,2252000
24036,555000
24037,1019000
24038,275000
24039,1718000
24040,271000
24041,642000
24042,425000
24043,851000
24044,755000
24045,331000
24046,193000
24047,319000
24048,228000
24049,291000
24050,220000
24051,285000
24052,228000
24053,192000
24054,250000
24055,189000
24056,626000
24057,226000
24058,231000
24059,461000
24060,276000
24061,1730000
24062,392000
24063,316000
24064,271000
24065,761000
24066,259000
24067,243000
24068,1019000
24069,199000
24070,330000
24071,615000
24072,285000
24073,739000
24074,850000
24075,347000
24076,273000
24077,682000
24078,197000
24079,873000
24080,456000
24081,250000
24082,245000
24083,251000
24084,538000
24085,193000
24086,622000
24087,2608000
24088,361000
24089,268000
24090,347000
24091,392000
24092,258000
24093,352000
24094,269000
24095,260000
24096,525000
24097,955000
24098,324000
24099,385000
24100,211000
24101,199000
24102,195000
24103,251000
24104,804000
24105,291000
24106,192000
24107,226000
24108,471000
24109,540000
24110,229000
24111,214000
24112,657000
24113,180000
24114,569000
24115,2279000
24116,850000
24117,209000
24118,268000
24119,396000
24120,376000
24121,482000
24122,920000
24123,326000
24124,254000
24125,307000
24126,216000
24127,382000
24128,1934000
24129,210000
24130,1670000
24131,696000
24132,254000
24133,318000
24134,214000
24135,499000
24136,546000
24137,222000
24138,249000
24139,266000
24140,323000
24141,232000
24142,197000
24143,410000
24144,487000
24145,292000
24146,279000
24147,376000
24148,296000
24149,288000
24150,232000
24151,1097000
24152,215000
24153,386000
24154,365000
24155,1306000
24156,622000
24157,299000
24158,202000
24159,306000
24160,297000
24161,955000
24162,337000
24163,182000
24164,194000
24165,270000
24166,378000
24167,876000
24168,432000
24169,898000
24170,262000
24171,373000
24172,388000
24173,212000
24174,284000
24175,261000
24176,1611000
24177,738000
24178,2999000
24179,314000
24180,222000
24181,345000
24182,347000
24183,347000
24184,219000
24185,264000
24186,287000
24187,550000
24188,230000
24189,211000
24190,250000
24191,583000
24192,195000
24193,532000
24194,282000
24195,201000
24196,219000
24197,278000
24198,527000
24199,550000
24200,266000
24201,202000
24202,286000
24203,238000
24204,264000
24205,604000
24206,229000
24207,2043000
24208,1071000
24209,431000
24210,390000
24211,291000
24212,239000
24213,905000
24214,288000
24215,284000
24216,362000
24217,283000
24218,291000
24219,207000
24220,412000
24221,1759000
24222,262000
24223,316000
24224,265000
24225,247000
24226,364000
24227,249000
24228,362000
24229,198000
24230,1174000
24231,188000
24232,258000
24233,206000
24234,1634000
24235,337000
24236,287000
24237,290000
24238,350000
24239,238000
24240,493000
24241,257000
24242,970000
24243,246000
24244,201000
24245,256000
24246,356000
24247,1098000
24248,212000
24249,728000
24250,439000
24251,353000
24252,263000
24253,1098000
24254,411000
24255,1178000
24256,284000
24257,356000
24258,267000
24259,272000
24260,199000
24261,211000
24262,2532000
24263,271000
24264,443000
24265,317000
24266,249000
24267,188000
24268,703000
24269,654000
24270,319000
24271,659000
24272,249000
24273,658000
24274,180000
24275,949000
24276,201000
24277,312000
24278,211000
24279,349000
24280,591000
24281,273000
24282,315000
24283,715000
24284,208000
24285,319000
24286,494000
24287,875000
24288,206000
24289,215000
24290,184000
24291,323000
24292,2081000
24293,234000
24294,475000
24295,604000
24296,319000
24297,186000
24298,188000
24299,228000
24300,355000
24301,478000
24302,343000
24303,1152000
24304,2628000
24305,210000
24306,344000
24307,326000
24308,2185000
24309,1388000
24310,282000
24311,913000
24312,228000
24313,242000
24314,455000
24315,311000
24316,272000
24317,1690000
24318,259000
24319,307000
24320,353000
24321,829000
24322,1692000
24323,356000
24324,221000
24325,197000
24326,275000
24327,648000
24328,431000
24329,248000
24330,225000
24331,1431000
24332,407000
24333,261000
24334,300000
24335,431000
24336,1110000
24337,336000
24338,417000
24339,266000
24340,380000
24341,756000
24342,295000
24343,397000
24344,414000
24345,205000
24346,491000
24347,377000
24348,207000
24349,665000
24350,239000
24351,331000
24352,218000
24353,1385000
24354,353000
24355,257000
24356,288000
24357,329000
24358,342000
24359,244000
24360,302000
24361,616000
24362,375000
24363,556000
24364,265000
24365,360000
24366,207000
24367,199000
24368,226000
24369,274000
24370,267000
24371,181000
24372,450000
24373,293000
24374,722000
24375,218000
24376,180000
24377,215000
24378,189000
24379,350000
24380,217000
24381,226000
24382,303000
24383,200000
24384,516000
24385,306000
24386,249000
24387,185000
24388,450000
24389,217000
24390,323000
24391,453000
24392,874000
24393,284000
24394,272000
24395,244000
24396,1236000
24397,203000
24398,190000
24399,1052000
24400,335000
24401,810000
24402,304000
24403,209000
24404,799000
24405,264000
24406,211000
24407,296000
24408,252000
24409,362000
24410,1977000
24411,198000
24412,239000
24413,296000
24414,431000
24415,406000
24416,402000
24417,450000
24418,193000
24419,434000
24420,1792000
24421,1934000
24422,1198000
24423,1623000
24424,632000
24425,212000
24426,324000
24427,492000
24428,228000
24429,377000
24430,759000
24431,225000
24432,310000
24433,252000
24434,282000
24435,490000
24436,512000
24437,214000
24438,513000
24439,286000
24440,244000
24441,488000
24442,278000
24443,1138000
24444,222000
24445,1128000
24446,423000
24447,262000
24448,199000
24449,204000
24450,414000
24451,233000
24452,1086000
24453,210000
24454,212000
24455,942000
24456,286000
24457,193000
24458,364000
24459,557000
24460,229000
24461,848000
24462,410000
24463,342000
24464,565000
24465,298000
24466,3039000
24467,217000
24468,927000
24469,191000
24470,328000
24471,746000
24472,247000
24473,186000
24474,913000
24475,191000
24476,354000
24477,364000
24478,255000
24479,235000
24480,235000
24481,254000
24482,657000
24483,315000
24484,1013000
24485,261000
24486,317000
24487,531000
24488,268000
24489,192000
24490,271000
24491,352000
24492,1735000
24493,186000
24494,261000
24495,621000
24496,302000
24497,332000
24498,1505000
24499,277000
24500,248000
24501,220000
24502,427000
24503,270000
24504,305000
24505,438000
24506,240000
24507,1568000
24508,475000
24509,373000
24510,219000
24511,223000
24512,509000
24513,260000
24514,328000
24515,791000
24516,624000
24517,1138000
24518,184000
24519,422000
24520,386000
24521,195000
24522,619000
24523,399000
24524,360000
24525,749000
24526,211000
24527,2279000
24528,364000
24529,185000
24530,213000
24531,192000
24532,319000
24533,791000
24534,311000
24535,418000
24536,287000
24537,282000
24538,1091000
24539,847000
24540,328000
24541,208000
24542,297000
24543,237000
24544,184000
24545,302000
24546,745000
24547,194000
24548,1189000
24549,188000
24550,233000
24551,465000
24552,374000
24553,214000
24554,762000
24555,297000
24556,285000
24557,193000
24558,196000
24559,508000
24560,182000
24561,328000
24562,235000
24563,747000
24564,180000
24565,1222000
24566,306000
24567,278000
24568,260000
24569,231000
24570,274000
24571,870000
24572,670000
24573,347000
24574,423000
24575,371000
24576,182000
24577,383000
24578,214000
24579,1694000
24580,848000
24581,1391000
24582,495000
24583,1923000
24584,585000
24585,239000
24586,533000
24587,451000
24588,310000
24589,208000
24590,333000
24591,303000
24592,293000
24593,733000
24594,286000
24595,580000
24596,190000
24597,646000
24598,202000
24599,207000
24600,1726000
24601,342000
24602,195000
24603,238000
24604,253000
24605,248000
24606,210000
24607,744000
24608,308000
24609,830000
24610,610000
24611,601000
24612,1466000
24613,285000
24614,331000
24615,328000
24616,206000
24617,203000
24618,214000
24619,442000
24620,294000
24621,234000
24622,427000
24623,218000
24624,1962000
24625,195000
24626,780000
24627,204000
24628,463000
24629,222000
24630,264000
24631,292000
24632,200000
24633,180000
24634,235000
24635,1099000
24636,266000
24637,223000
24638,236000
24639,298000
24640,481000
24641,216000
24642,677000
24643,189000
24644,471000
24645,387000
24646,330000
24647,480000
24648,208000
24649,1154000
24650,284000
24651,306000
24652,288000
24653,182000
24654,240000
24655,2259000
24656,181000
24657,213000
24658,570000
24659,284000
24660,316000
24661,182000
24662,309000
24663,226000
24664,533000
24665,2481000
24666,244000
24667,442000
24668,226000
24669,238000
24670,307000
24671,226000
24672,1224000
24673,224000
24674,587000
24675,1041000
24676,185000
24677,3394000
24678,3293000
24679,241000
24680,313000
24681,228000
24682,816000
24683,690000
24684,783000
24685,1694000
24686,246000
24687,725000
24688,546000
24689,223000
24690,364000
24691,369000
24692,336000
24693,214000
24694,185000
24695,261000
24696,257000
24697,276000
24698,327000
24699,204000
24700,204000
24701,608000
24702,180000
24703,214000
24704,690000
24705,293000
24706,1105000
24707,295000
24708,222000
24709,280000
24710,265000
24711,276000
24712,227000
24713,1069000
24714,208000
24715,300000
24716,243000
24717,552000
24718,427000
24719,294000
24720,893000
24721,277000
24722,182000
24723,367000
24724,192000
24725,417000
24726,202000
24727,322000
24728,249000
24729,258000
24730,227000
24731,846000
24732,255000
24733,307000
24734,208000
24735,223000
24736,224000
24737,270000
24738,227000
24739,490000
24740,374000
24741,222000
24742,229000
24743,257000
24744,253000
24745,681000
24746,660000
24747,1361000
24748,197000
24749,271000
24750,779000
24751,196000
24752,209000
24753,256000
24754,469000
24755,498000
24756,788000
24757,256000
24758,1567000
24759,278000
24760,271000
24761,190000
24762,241000
24763,260000
24764,300000
24765,186000
24766,241000
24767,365000
24768,219000
24769,221000
24770,305000
24771,212000
24772,311000
24773,667000
24774,247000
24775,183000
24776,205000
24777,244000
24778,181000
24779,209000
24780,273000
24781,630000
24782,494000
24783,189000
24784,180000
24785,1161000
24786,268000
24787,223000
24788,300000
24789,507000
24790,699000
24791,281000
24792,620000
24793,553000
24794,190000
24795,217000
24796,615000
24797,1291000
24798,415000
24799,300000
24800,218000
24801,628000
24802,194000
24803,461000
24804,223000
24805,186000
24806,195000
24807,625000
24808,917000
24809,380000
24810,250000
24811,319000
24812,180000
24813,328000
24814,249000
24815,306000
24816,537000
24817,259000
24818,1518000
24819,185000
24820,542000
24821,197000
24822,454000
24823,583000
24824,391000
24825,2669000
24826,530000
24827,935000
24828,560000
24829,283000
24830,475000
24831,229000
24832,375000
24833,247000
24834,219000
24835,761000
24836,185000
24837,203000
24838,373000
24839,259000
24840,377000
24841,599000
24842,233000
24843,820000
24844,332000
24845,1425000
24846,368000
24847,476000
24848,1710000
24849,180000
24850,191000
24851,303000
24852,372000
24853,3574000
24854,237000
24855,339000
24856,180000
24857,330000
24858,180000
24859,241000
24860,216000
24861,228000
24862,217000
24863,213000
24864,722000
24865,797000
24866,182000
24867,292000
24868,457000
24869,218000
24870,265000
24871,333000
24872,198000
24873,201000
24874,325000
24875,264000
24876,224000
24877,277000
24878,245000
24879,208000
24880,254000
24881,311000
24882,300000
24883,185000
24884,273000
24885,272000
24886,312000
24887,3307000
24888,1286000
24889,227000
24890,3361000
24891,776000
24892,585000
24893,259000
24894,228000
24895,228000
24896,204000
24897,275000
24898,226000
24899,317000
24900,183000
24901,1560000
24902,283000
24903,189000
24904,405000
24905,219000
24906,285000
24907,402000
24908,232000
24909,243000
24910,355000
24911,1963000
24912,642000
24913,219000
24914,291000
24915,711000
24916,252000
24917,299000
24918,3241000
24919,189000
24920,627000
24921,2079000
24922,241000
24923,265000
24924,349000
24925,1038000
24926,228000
24927,351000
24928,1956000
24929,1279000
24930,234000
24931,216000
24932,375000
24933,239000
24934,328000
24935,2459000
24936,447000
24937,548000
24938,552000
24939,365000
24940,380000
24941,345000
24942,1068000
24943,192000
24944,260000
24945,339000
24946,379000
24947,252000
24948,322000
24949,230000
24950,1167000
24951,742000
24952,489000
24953,358000
24954,359000
24955,915000
24956,265000
24957,3167000
24958,215000
24959,376000
24960,382000
24961,190000
24962,1412000
24963,328000
24964,206000
24965,267000
24966,1160000
24967,201000
24968,314000
24969,182000
24970,355000
24971,240000
24972,1015000
24973,214000
24974,585000
24975,2080000
24976,470000
24977,182000
24978,1822000
24979,229000
24980,257000
24981,220000
24982,264000
24983,331000
24984,292000
24985,238000
24986,230000
24987,224000
24988,192000
24989,563000
24990,243000
24991,310000
24992,317000
24993,200000
24994,313000
24995,2000000
24996,1262000
24997,181000
24998,261000
24999,337000
25000,904000
25001,299000
25002,193000
25003,180000
25004,290000
25005,247000
25006,270000
25007,310000
25008,275000
25009,195000
25010,196000
25011,833000
25012,408000
25013,428000
25014,346000
25015,226000
25016,601000
25017,360000
25018,220000
25019,197000
25020,469000
25021,1951000
25022,216000
25023,203000
25024,1653000
25025,490000
25026,255000
25027,393000
25028,189000
25029,1277000
25030,899000
25031,199000
25032,296000
25033,2823000
25034,245000
25035,579000
25036,962000
25037,234000
25038,269000
25039,2588000
25040,2192000
25041,332000
25042,361000
25043,229000
25044,205000
25045,305000
25046,269000
25047,566000
25048,199000
25049,408000
25050,191000
25051,259000
25052,195000
25053,207000
25054,243000
